frame,n_hydrophobic,n_polar,n_pos_charged,n_neg_charged,n_other,n_total,frac_hydrophobic
434,12,3,2,0,0,17,0.7058823529411765
435,14,3,2,0,0,19,0.7368421052631579
436,10,2,3,0,0,15,0.6666666666666666
437,12,3,2,0,0,17,0.7058823529411765
438,12,3,2,0,0,17,0.7058823529411765
439,10,3,2,0,0,15,0.6666666666666666
440,12,3,2,0,0,17,0.7058823529411765
441,13,3,2,0,0,18,0.7222222222222222
442,11,2,2,0,0,15,0.7333333333333333
443,14,3,2,0,0,19,0.7368421052631579
444,13,3,2,0,0,18,0.7222222222222222
445,14,4,2,0,0,20,0.7
446,11,3,2,0,0,16,0.6875
447,11,3,2,0,0,16,0.6875
448,11,3,2,0,0,16,0.6875
449,13,3,2,0,0,18,0.7222222222222222
450,11,3,2,0,0,16,0.6875
451,13,3,2,0,0,18,0.7222222222222222
452,11,3,2,0,0,16,0.6875
453,13,2,2,0,0,17,0.7647058823529411
454,12,3,2,0,0,17,0.7058823529411765
455,11,3,2,0,0,16,0.6875
456,13,3,2,0,0,18,0.7222222222222222
457,11,3,2,0,0,16,0.6875
458,12,3,3,0,0,18,0.6666666666666666
459,11,3,2,0,0,16,0.6875
460,12,3,2,0,0,17,0.7058823529411765
461,13,3,2,0,0,18,0.7222222222222222
462,12,3,2,0,0,17,0.7058823529411765
463,12,3,2,0,0,17,0.7058823529411765
464,13,2,2,0,0,17,0.7647058823529411
465,13,2,2,0,0,17,0.7647058823529411
466,12,3,2,0,0,17,0.7058823529411765
467,11,3,2,0,0,16,0.6875
468,11,3,2,0,0,16,0.6875
469,11,3,2,0,0,16,0.6875
470,13,3,2,0,0,18,0.7222222222222222
471,14,3,2,0,0,19,0.7368421052631579
472,12,3,2,0,0,17,0.7058823529411765
473,14,3,2,0,0,19,0.7368421052631579
474,11,3,2,0,0,16,0.6875
475,12,3,2,0,0,17,0.7058823529411765
476,14,3,2,0,0,19,0.7368421052631579
477,11,3,2,0,0,16,0.6875
478,12,2,2,0,0,16,0.75
479,13,3,3,0,0,19,0.6842105263157895
480,13,3,2,0,0,18,0.7222222222222222
481,13,3,2,0,0,18,0.7222222222222222
482,12,3,2,0,0,17,0.7058823529411765
483,13,3,2,0,0,18,0.7222222222222222
484,11,3,2,0,0,16,0.6875
485,12,3,2,0,0,17,0.7058823529411765
486,12,3,2,0,0,17,0.7058823529411765
487,12,3,2,0,0,17,0.7058823529411765
488,13,3,2,0,0,18,0.7222222222222222
489,11,3,3,0,0,17,0.6470588235294118
490,13,3,2,0,0,18,0.7222222222222222
491,11,3,2,0,0,16,0.6875
492,14,3,2,0,0,19,0.7368421052631579
493,13,3,2,0,0,18,0.7222222222222222
